id,name,gender,birth_date,birth_city,birth_country,birth_continent,alive,prize_year,prize_category,prize_sort_order,prize_portion,prize_status,prize_motivation,prize_amount_adjusted,prize_affiliation_name,prize_affiliation_city,prize_affiliation_country,age
416,Hamilton O. Smith,male,1931,"New York, NY",USA,North America,1,1978,Physiology or Medicine,3,1/3,received,for the discovery of restriction enzymes and their application to problems of molecular genetics,3563166,Johns Hopkins University School of Medicine,"Baltimore, MD",USA,47
91,Hannes Alfvén,male,1908,Norrköping,Sweden,Europe,0,1970,Physics,1,1/2,received,for fundamental work and discoveries in magnetohydro-dynamics with fruitful applications in different parts of plasma physics,3906780,Royal Institute of Technology,Stockholm,Sweden,62
88,Hans Bethe,male,1906,Strasbourg,France,Europe,0,1967,Physics,1,1,received,"for his contributions to the theory of nuclear reactions, especially his discoveries concerning the energy production in stars",3495735,Cornell University,"Ithaca, NY",USA,61
188,Hans Fischer,male,1881,Hoechst,Germany,Europe,0,1930,Chemistry,1,1,received,for his researches into the constitution of haemin and chlorophyll and especially for his synthesis of haemin,6228794,Technische Hochschule (Institute of Technology),Munich,Germany,49
136,Hans G. Dehmelt,male,1922,Görlitz,Germany,Europe,0,1989,Physics,2,1/4,received,for the development of the ion trap technique,6444548,University of Washington,"Seattle, WA",USA,67
354,Hans Krebs,male,1900,Hildesheim,Germany,Europe,0,1953,Physiology or Medicine,1,1/2,received,for his discovery of the citric acid cycle,3156643,Sheffield University,Sheffield,United Kingdom,53
329,Hans Spemann,male,1869,Stuttgart,Germany,Europe,0,1935,Physiology or Medicine,1,1,received,for his discovery of the organizer effect in embryonic development,6143478,University of Freiburg im Breisgau,Breisgau,Germany,66
187,Hans von Euler-Chelpin,male,1873,Augsburg,Germany,Europe,0,1929,Chemistry,2,1/2,received,for their investigations on the fermentation of sugar and fermentative enzymes,6033512,Stockholm University,Stockholm,Sweden,56
823,Harald zur Hausen,male,1936,Gelsenkirchen,Germany,Europe,0,2008,Physiology or Medicine,1,1/2,received,for his discovery of human papilloma viruses causing cervical cancer,13432401,German Cancer Research Center,Heidelberg,Germany,72
192,Harold C. Urey,male,1893,"Walkerton, IN",USA,North America,0,1934,Chemistry,1,1,received,for his discovery of heavy hydrogen,6352736,Columbia University,"New York, NY",USA,41
441,Harold E. Varmus,male,1939,"Oceanside, NY",USA,North America,1,1989,Physiology or Medicine,2,1/2,received,for their discovery of the cellular origin of retroviral oncogenes,6444548,University of California School of Medicine,"San Francisco, CA",USA,50
801,Harold Pinter,male,1930,London,United Kingdom,Europe,0,2005,Literature,1,1,received,who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms,14397252,,,,75
704,Harry M. Markowitz,male,1927,"Chicago, IL",USA,North America,0,1990,Economic Sciences,1,1/3,received,for their pioneering work in the theory of financial economics,7780591,City University of New York,"New York, NY",USA,63
650,Harry Martinson,male,1904,Jämshög,Sweden,Europe,0,1974,Literature,2,1/2,received,for writings that catch the dewdrop and reflect the cosmos,4011867,,,,70
272,Hartmut Michel,male,1948,Ludwigsburg,Germany,Europe,1,1988,Chemistry,3,1/3,received,for the determination of the three-dimensional structure of a photosynthetic reaction centre,5711100,Max-Planck-Institut für Biophysik,Frankfurt-on-the-Main,Germany,40
985,Harvey J. Alter,male,1935,"New York, NY",USA,North America,1,2020,Physiology or Medicine,1,1/3,received,for the discovery of Hepatitis C virus,12017727,National Institutes of Health,"Bethesda, MD",USA,85
18,Heike Kamerlingh Onnes,male,1853,Groningen,the Netherlands,Europe,0,1913,Physics,1,1,received,"for his investigations on the properties of matter at low temperatures which led, inter alia, to the production of liquid helium",8452258,Leiden University,Leiden,the Netherlands,60
647,Heinrich Böll,male,1917,Cologne,Germany,Europe,0,1972,Literature,1,1,received,for his writing which through its combination of a broad perspective on his time and a sensitive skill in characterization has contributed to a renewal of German literature,4113011,,,,55
129,Heinrich Rohrer,male,1933,Buchs,Switzerland,Europe,0,1986,Physics,3,1/4,received,for their design of the scanning tunneling microscope,5038251,IBM Zurich Research Laboratory,Rüschlikon,Switzerland,53
184,Heinrich Wieland,male,1877,Pforzheim,Germany,Europe,0,1927,Chemistry,1,1,received,for his investigations of the constitution of the bile acids and related substances,4417952,Munich University,Munich,Germany,50
2,Hendrik A. Lorentz,male,1853,Arnhem,the Netherlands,Europe,0,1902,Physics,1,1/2,received,in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena,9907798,Leiden University,Leiden,the Netherlands,49
4,Henri Becquerel,male,1852,Paris,France,Europe,0,1903,Physics,1,1/2,received,in recognition of the extraordinary services he has rendered by his discovery of spontaneous radioactivity,9583241,École Polytechnique,Paris,France,51
600,Henri Bergson,male,1859,Paris,France,Europe,0,1927,Literature,1,1,received,in recognition of his rich and vitalizing ideas and the brilliant skill with which they have been presented,4417952,,,,68
481,Henri La Fontaine,male,1854,Brussels,Belgium,Europe,0,1913,Peace,1,1,received,for his unparalleled contribution to the organization of peaceful internationalism,8452258,,,,59
165,Henri Moissan,male,1852,Paris,France,Europe,0,1906,Chemistry,1,1,received,"in recognition of the great services rendered by him in his investigation and isolation of the element fluorine, and for the adoption in the service of science of the electric furnace called after him",9123585,Sorbonne University,Paris,France,54
335,Henrik Dam,male,1895,Copenhagen,Denmark,Europe,0,1943,Physiology or Medicine,1,1/2,received,for his discovery of vitamin K,3098997,Polytechnic Institute,Copenhagen,Denmark,48
587,Henrik Pontoppidan,male,1857,Fredericia,Denmark,Europe,0,1917,Literature,2,1/2,received,for his authentic descriptions of present-day life in Denmark,4819719,,,,60
462,Henry Dunant,male,1828,Geneva,Switzerland,Europe,0,1901,Peace,1,1/2,received,for his humanitarian efforts to help wounded soldiers and create international understanding,10531894,,,,73
530,Henry Kissinger,male,1923,Fürth,Germany,Europe,0,1973,Peace,1,1/2,received,for jointly having negotiated a cease fire in Vietnam in 1973,4095993,,,,50
260,Henry Taube,male,1915,Neudorf,Canada,North America,0,1983,Chemistry,1,1,received,"for his work on the mechanisms of electron transfer reactions, especially in metal complexes",4567371,Stanford University,"Stanford, CA",USA,68
139,Henry W. Kendall,male,1926,"Boston, MA",USA,North America,0,1990,Physics,2,1/3,received,"for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics",7780591,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,64
575,Henryk Sienkiewicz,male,1846,Wola Okrzejska,Poland,Europe,0,1905,Literature,1,1,received,because of his outstanding merits as an epic writer,9361622,,,,59
262,Herbert A. Hauptman,male,1917,"New York, NY",USA,North America,0,1985,Chemistry,1,1/2,received,for their outstanding achievements in the development of direct methods for the determination of crystal structures,4725513,The Medical Foundation of Buffalo,"Buffalo, NY",USA,68
252,Herbert C. Brown,male,1912,London,United Kingdom,Europe,0,1979,Chemistry,1,1/2,received,"for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis",3673307,Purdue University,"West Lafayette, IN",USA,67
727,Herbert Kroemer,male,1928,Weimar,Germany,Europe,0,2000,Physics,2,1/4,received,for developing semiconductor heterostructures used in high-speed- and opto-electronics,13932169,University of California,"Santa Barbara, CA",USA,72
338,Herbert S. Gasser,male,1888,"Platteville, WI",USA,North America,0,1944,Physiology or Medicine,2,1/2,received,for their discoveries relating to the highly differentiated functions of single nerve fibres,3086192,Rockefeller Institute for Medical Research,"New York, NY",USA,56
691,Herbert Simon,male,1916,"Milwaukee, WI",USA,North America,0,1978,Economic Sciences,1,1,received,for his pioneering research into the decision-making process within economic organizations,3563166,Carnegie Mellon University,"Pittsburgh, PA",USA,62
617,Hermann Hesse,male,1877,Calw,Germany,Europe,0,1946,Literature,1,1,received,"for his inspired writings which, while growing in boldness and penetration, exemplify the classical humanitarian ideals and high qualities of style",3078163,,,,69
342,Hermann J. Muller,male,1890,"New York, NY",USA,North America,0,1946,Physiology or Medicine,1,1,received,for the discovery of the production of mutations by means of X-ray irradiation,3078163,Indiana University,"Bloomington, IN",USA,56
216,Hermann Staudinger,male,1881,Worms,Germany,Europe,0,1953,Chemistry,1,1,received,for his discoveries in the field of macromolecular chemistry,3156643,University of Freiburg,Breisgau,Germany,72
844,Herta Müller,female,1953,"Nitzkydorf, Banat",Romania,Europe,1,2009,Literature,1,1,received,"who, with the concentration of poetry and the frankness of prose, depicts the landscape of the dispossessed",13471654,,,,56
731,Hideki Shirakawa,male,1936,Tokyo,Japan,Asia,1,2000,Chemistry,3,1/3,received,for the discovery and development of conductive polymers,13932169,University of Tsukuba,Tsukuba,Japan,64
54,Hideki Yukawa,male,1907,Tokyo,Japan,Asia,0,1949,Physics,1,1,received,for his prediction of the existence of mesons on the basis of theoretical work on nuclear forces,3602485,Columbia University,"New York, NY",USA,42
907,Hiroshi Amano,male,1960,Hamamatsu,Japan,Asia,1,2014,Physics,2,1/3,received,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,10301676,Nagoya University,Nagoya,Japan,54
485,Hjalmar Branting,male,1860,Stockholm,Sweden,Europe,0,1921,Peace,1,1/2,received,for their lifelong contributions to the cause of peace and organized internationalism,3113620,,,,61
156,Horst L. Störmer,male,1949,Frankfurt-on-the-Main,Germany,Europe,1,1998,Physics,2,1/3,received,for their discovery of a new form of quantum fluid with fractionally charged excitations,11941377,Columbia University,"New York, NY",USA,49
408,Howard M. Temin,male,1934,"Philadelphia, PA",USA,North America,0,1975,Physiology or Medicine,3,1/3,received,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,4184870,University of Wisconsin,"Madison, WI",USA,41
359,Hugo Theorell,male,1903,Linköping,Sweden,Europe,0,1955,Physiology or Medicine,1,1,received,for his discoveries concerning the nature and mode of action of oxidation enzymes,3296566,"Karolinska Institutet, Nobel Medical Institute",Stockholm,Sweden,52
71,Igor Y. Tamm,male,1895,Vladivostok,Russia,Europe,0,1958,Physics,3,1/3,received,for the discovery and the interpretation of the Cherenkov effect,3253674,Lomonosov Moscow State University,Moscow,Russia,63
721,Il´ja M. Frank,male,1908,St. Petersburg,Russia,Europe,0,1958,Physics,2,1/3,received,for the discovery and the interpretation of the Cherenkov effect,3253674,Lomonosov Moscow State University,Moscow,Russia,50
301,Ilya Mechnikov,male,1845,Kharkiv,Ukraine,Europe,0,1908,Physiology or Medicine,1,1/2,received,in recognition of their work on immunity,8709162,Institut Pasteur,Paris,France,63
250,Ilya Prigogine,male,1917,Moscow,Russia,Europe,0,1977,Chemistry,1,1,received,"for his contributions to non-equilibrium thermodynamics, particularly the theory of dissipative structures",3787559,Université Libre de Bruxelles,Brussels,Belgium,60
761,Imre Kertész,male,1929,Budapest,Hungary,Europe,0,2002,Literature,1,1,received,for writing that upholds the fragile experience of the individual against the barbaric arbitrariness of history,14794608,,,,73
467,Institute of International Law,organization,1873,Ghent,Ghent,Europe,1,1904,Peace,1,1,received,for its striving in public law to develop peaceful ties between nations and to make the laws of war more humane,9549412,,,,31
818,Intergovernmental Panel on Climate Change,organization,1988,"New York, NY","New York, NY",North America,1,2007,Peace,1,1/2,received,"for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change",13893912,,,,19
